species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000002293	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002294	0.715354	0.571654	0.518182	0.414089	-0.275628	-0.275630	competition	0.0290	3	0.1807
akk_GCF_026072915.1	MGYG000002295	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002296	0.715354	0.459221	0.611992	0.392865	-0.144492	-0.144497	competition	0.0001	4	0.0215
akk_GCF_026072915.1	MGYG000002297	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002298	0.715354	1.003893	0.555365	0.779378	-0.223650	-0.223645	competition	0.6723	6	0.0306
akk_GCF_026072915.1	MGYG000002299	0.715354	0.466434	0.586123	0.382168	-0.180654	-0.180659	competition	0.2370	9	0.0247
akk_GCF_026072915.1	MGYG000002300	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002301	0.715354	1.071216	0.516507	0.773457	-0.277970	-0.277963	competition	0.8266	5	0.0552
akk_GCF_026072915.1	MGYG000002302	0.715354	0.739564	0.496692	0.513503	-0.305670	-0.305667	competition	0.9956	2	0.0993
akk_GCF_026072915.1	MGYG000002303	0.715354	0.192193	0.618803	0.166246	-0.134970	-0.135003	competition	0.2912	3	0.0416
akk_GCF_026072915.1	MGYG000002304	0.715354	0.978898	0.533342	0.729835	-0.254437	-0.254431	competition	0.0833	10	0.0107
akk_GCF_026072915.1	MGYG000002305	0.715354	1.428382	0.563937	1.126051	-0.211668	-0.211660	competition	0.9460	6	0.0188
akk_GCF_026072915.1	MGYG000002306	0.715354	0.242275	0.690336	0.233796	-0.034973	-0.034996	competition	0.4546	7	0.0409
akk_GCF_026072915.1	MGYG000002307	0.715354	0.411380	0.699489	0.402253	-0.022179	-0.022186	competition	0.6779	8	0.0097
akk_GCF_026072915.1	MGYG000002308	0.715354	0.199489	0.577390	0.161009	-0.192861	-0.192893	competition	0.9838	5	0.0181
akk_GCF_026072915.1	MGYG000002309	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002310	0.715354	0.652054	0.670499	0.611169	-0.062704	-0.062703	competition	0.8719	6	0.0260
akk_GCF_026072915.1	MGYG000002311	0.715354	1.177079	0.449396	0.739467	-0.371785	-0.371778	competition	0.7397	6	0.0173
akk_GCF_026072915.1	MGYG000002312	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002313	0.715354	0.289902	0.642484	0.260365	-0.101867	-0.101889	competition	0.2408	8	0.0075
akk_GCF_026072915.1	MGYG000002314	0.715354	0.906458	0.604204	0.765618	-0.155379	-0.155374	competition	0.3847	7	0.0288
akk_GCF_026072915.1	MGYG000002315	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002316	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002317	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002318	0.715354	0.279023	0.687093	0.267995	-0.039507	-0.039524	competition	0.5898	8	0.0198
akk_GCF_026072915.1	MGYG000002319	0.715354	0.258187	0.666772	0.240647	-0.067914	-0.067934	competition	0.3602	5	0.0227
akk_GCF_026072915.1	MGYG000002320	0.715354	0.794595	0.487546	0.541555	-0.318455	-0.318451	competition	0.9959	2	0.1186
akk_GCF_026072915.1	MGYG000002321	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002322	0.715354	1.852402	0.490858	1.271091	-0.313825	-0.313815	competition	0.9333	7	0.0189
akk_GCF_026072915.1	MGYG000002323	0.715354	1.684612	0.509962	1.200943	-0.287120	-0.287110	competition	0.9447	6	0.0110
akk_GCF_026072915.1	MGYG000002324	0.715354	0.585456	0.533099	0.436295	-0.254777	-0.254777	competition	1.0000	2	0.0713
akk_GCF_026072915.1	MGYG000002325	0.715354	0.524104	0.600966	0.440296	-0.159905	-0.159908	competition	0.7268	2	0.0493
akk_GCF_026072915.1	MGYG000002326	0.715354	0.920006	0.490954	0.631413	-0.313692	-0.313687	competition	0.5155	6	0.0633
akk_GCF_026072915.1	MGYG000002327	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002329	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002331	0.715354	1.120531	0.513086	0.803706	-0.282752	-0.282746	competition	0.5853	3	0.0873
akk_GCF_026072915.1	MGYG000002332	0.715354	0.290391	0.570254	0.231484	-0.202837	-0.202853	competition	0.9720	4	0.0289
akk_GCF_026072915.1	MGYG000002333	0.715354	0.282606	0.573454	0.226542	-0.198364	-0.198382	competition	0.9847	2	0.0381
akk_GCF_026072915.1	MGYG000002334	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002335	0.715354	1.575100	0.505823	1.113759	-0.292905	-0.292896	competition	0.9788	4	0.0128
akk_GCF_026072915.1	MGYG000002336	0.715354	1.054989	0.541760	0.798982	-0.242669	-0.242662	competition	0.7877	8	0.0294
akk_GCF_026072915.1	MGYG000002337	0.715354	1.257562	0.475118	0.835247	-0.335828	-0.335820	competition	0.8752	4	0.0583
akk_GCF_026072915.1	MGYG000002338	0.715354	1.128915	0.492340	0.776979	-0.311754	-0.311747	competition	0.5707	8	0.0292
akk_GCF_026072915.1	MGYG000002339	0.715354	0.701582	0.524625	0.514524	-0.266622	-0.266624	competition	0.0000	6	0.0350
akk_GCF_026072915.1	MGYG000002340	0.715354	0.656040	0.728819	0.668389	0.018822	0.018824	mutualism	0.3714	7	0.0262
akk_GCF_026072915.1	MGYG000002341	0.715354	0.525399	0.652826	0.479473	-0.087409	-0.087412	competition	0.4246	9	0.0330
akk_GCF_026072915.1	MGYG000002342	0.715354	0.421917	0.664001	0.391626	-0.071788	-0.071794	competition	0.6050	6	0.0237
akk_GCF_026072915.1	MGYG000002343	0.715354	0.484473	0.669082	0.453134	-0.064684	-0.064688	competition	0.6841	5	0.0283
akk_GCF_026072915.1	MGYG000002344	0.715354	0.561987	0.684228	0.537533	-0.043512	-0.043513	competition	0.0242	4	0.0441
akk_GCF_026072915.1	MGYG000002345	0.715354	0.438160	0.670009	0.410383	-0.063389	-0.063394	competition	0.6176	6	0.0201
akk_GCF_026072915.1	MGYG000002346	0.715354	0.563956	0.683748	0.539038	-0.044183	-0.044184	competition	0.0231	4	0.0443
akk_GCF_026072915.1	MGYG000002347	0.715354	0.499760	0.563194	0.393456	-0.212706	-0.212709	competition	0.0001	4	0.0274
akk_GCF_026072915.1	MGYG000002348	0.715354	0.367436	0.591115	0.303618	-0.173675	-0.173685	competition	0.1223	8	0.0117
akk_GCF_026072915.1	MGYG000002349	0.715354	0.754565	0.499307	0.526678	-0.302015	-0.302012	competition	0.9957	2	0.1446
akk_GCF_026072915.1	MGYG000002350	0.715354	1.148586	0.544221	0.873820	-0.239228	-0.239221	competition	0.9784	7	0.0129
akk_GCF_026072915.1	MGYG000002351	0.715354	1.786217	0.484268	1.209220	-0.323037	-0.323028	competition	0.9786	5	0.0114
akk_GCF_026072915.1	MGYG000002352	0.715354	-0.000000	0.715354	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000002353	0.715354	0.933620	0.441862	0.576686	-0.382317	-0.382312	competition	0.2500	3	0.1189
akk_GCF_026072915.1	MGYG000002354	0.715354	1.413543	0.477267	0.943094	-0.332824	-0.332815	competition	0.6903	9	0.0336
akk_GCF_026072915.1	MGYG000002355	0.715354	1.316389	0.552831	1.017325	-0.227193	-0.227185	competition	0.0590	6	0.0381
