species_a	species_b	fm_type	fm_C	fm_benefit_a	fm_benefit_b	fm_xfeed	smetana_MIP	smetana_MRO	sec
L_casei_ATCC393_GCF_000829055.1	MGYG000003017	competition	0.0961	-0.213705	-0.213725	5	8	0.6909090909090909	1.5
L_rhamnosus_GG_GCF_000026505.1	MGYG000004265	mutualism	0.0694	0.094793	0.094789	3	8	0.6181818181818182	1.3
L_rhamnosus_GG_GCF_000026505.1	MGYG000002836	competition	0.0661	-0.302571	-0.302571	7	8	0.6296296296296297	2.6
L_reuteri_DSM20016_GCF_000016825.1	MGYG000002314	mutualism	0.0385	0.022925	0.022940	7	17	0.5306122448979592	2.4
L_reuteri_DSM20016_GCF_000016825.1	MGYG000002695	mutualism	0.0444	0.065858	0.065863	4	5	0.7333333333333333	1.5
L_plantarum_WCFS1_GCF_000203855.3	MGYG000004435	mutualism	0.0275	0.008667	0.008497	5	11	0.746268656716418	1.0
L_crispatus_ST1_GCF_000091765.1	MGYG000002307	mutualism	0.0130	0.246489	0.246488	6	15	0.5714285714285714	1.4
L_crispatus_ST1_GCF_000091765.1	MGYG000004165	mutualism	0.0354	0.447988	0.447973	8	11	0.7536231884057971	2.1
L_crispatus_ST1_GCF_000091765.1	MGYG000002658	competition	0.0557	-0.155626	-0.155623	7	9	0.78125	1.3
L_reuteri_DSM20016_GCF_000016825.1	MGYG000003637	mutualism	0.0071	0.053538	0.053303	9	10	0.7222222222222222	1.1
L_acidophilus_NCFM_GCF_000011985.1	MGYG000001604	mutualism	0.0145	0.071847	0.071836	8	9	0.6101694915254238	1.5
L_crispatus_ST1_GCF_000091765.1	MGYG000000018	mutualism	0.0476	0.020721	0.020726	8	7	0.7017543859649122	1.4
L_crispatus_ST1_GCF_000091765.1	MGYG000000288	competition	0.0779	-0.280161	-0.280158	3	5	0.7741935483870968	1.2
L_paracasei_ATCC334_GCF_000014525.1	MGYG000000616	mutualism	0.0360	0.055394	0.055366	8	11	0.5964912280701754	0.6
L_reuteri_DSM20016_GCF_000016825.1	MGYG000002963	competition	0.0555	-0.141686	-0.141667	7	12	0.6909090909090909	2.7
L_reuteri_DSM20016_GCF_000016825.1	MGYG000000675	competition	0.0326	-0.109551	-0.109545	8	11	0.7457627118644068	1.7
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000001317	competition	0.0566	-0.203209	-0.203196	7	20	0.5098039215686274	2.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000004605	mutualism	0.0510	0.197358	0.197370	7	7	0.8493150684931506	1.3
L_plantarum_WCFS1_GCF_000203855.3	MGYG000001067	mutualism	0.0045	0.137744	0.137670	7	10	0.7096774193548387	1.1
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000000020	competition	0.0821	-0.223574	-0.223548	4	5	0.8493150684931506	2.4
L_acidophilus_NCFM_GCF_000011985.1	MGYG000003952	mutualism	0.0259	0.502285	0.502280	4	4	0.8450704225352113	0.5
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000003685	competition	0.0375	-0.125940	-0.125911	7	6	0.75	1.4
L_casei_ATCC393_GCF_000829055.1	MGYG000003257	competition	0.0374	-0.184873	-0.184878	4	9	0.7567567567567568	1.0
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000004717	mutualism	0.0300	0.417721	0.417728	9	13	0.7384615384615385	1.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000000663	mutualism	0.0834	0.156608	0.156592	8	9	0.825	1.0
L_paracasei_ATCC334_GCF_000014525.1	MGYG000002605	competition	0.1176	-0.212191	-0.212206	4	7	0.78125	1.3
L_casei_ATCC393_GCF_000829055.1	MGYG000004603	competition	0.0668	-0.331867	-0.331873	4	9	0.7636363636363637	1.8
L_crispatus_M247_GCF_026740115.1	MGYG000004547	mutualism	0.0230	0.171285	0.171283	9	7	0.6785714285714286	2.6
L_casei_ATCC393_GCF_000829055.1	MGYG000000797	competition	0.2932	-0.357566	-0.357572	4	9	0.7741935483870968	1.3
L_crispatus_M247_GCF_026740115.1	MGYG000001925	competition	0.0678	-0.148550	-0.148555	4	10	0.631578947368421	1.6
L_paracasei_ATCC334_GCF_000014525.1	MGYG000003885	competition	0.0582	-0.331431	-0.331433	5	10	0.7384615384615385	1.4
L_plantarum_WCFS1_GCF_000203855.3	MGYG000001370	competition	0.0902	-0.321262	-0.321257	8	7	0.7346938775510204	1.9
L_casei_ATCC393_GCF_000829055.1	MGYG000000575	competition	0.0451	-0.060351	-0.060352	7	11	0.5357142857142857	0.8
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000001665	mutualism	0.0204	0.975010	0.974985	6	5	0.7887323943661971	2.3
L_paracasei_ATCC334_GCF_000014525.1	MGYG000000605	competition	0.2136	-0.189027	-0.189041	2	7	0.6415094339622641	0.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000000109	competition	0.0532	-0.225568	-0.225548	6	9	0.6666666666666666	1.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000002164	mutualism	0.1048	0.571023	0.571028	11	9	0.2978723404255319	0.5
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000004902	mutualism	0.0592	0.214757	0.214772	7	14	0.6666666666666666	1.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000000325	competition	0.0478	-0.171142	-0.171116	8	8	0.7096774193548387	1.6
L_crispatus_M247_GCF_026740115.1	MGYG000002460	competition	0.0606	-0.219677	-0.219666	5	18	0.52	2.6
L_acidophilus_NCFM_GCF_000011985.1	MGYG000001303	mutualism	0.0579	0.033429	0.033436	6	13	0.6885245901639344	2.8
L_plantarum_WCFS1_GCF_000203855.3	MGYG000003944	competition	0.0485	-0.108087	-0.108119	3	13	0.7567567567567568	0.8
L_crispatus_ST1_GCF_000091765.1	MGYG000000995	competition	0.1022	-0.303721	-0.303718	4	5	0.8125	0.5
L_paracasei_ATCC334_GCF_000014525.1	MGYG000001633	competition	0.0718	-0.192921	-0.192929	6	11	0.8285714285714286	1.3
L_crispatus_M247_GCF_026740115.1	MGYG000002293	competition	0.0530	-0.152245	-0.152245	7	7	0.6551724137931034	1.4
L_crispatus_M247_GCF_026740115.1	MGYG000004081	mutualism	0.0266	0.158411	0.158408	9	8	0.7301587301587301	1.2
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000004854	competition	0.0908	-0.273706	-0.273677	3	10	0.6666666666666666	1.3
L_acidophilus_NCFM_GCF_000011985.1	MGYG000002996	mutualism	0.0312	0.116712	0.116696	3	9	0.6896551724137931	1.3
L_acidophilus_NCFM_GCF_000011985.1	MGYG000001522	competition	0.0517	-0.224066	-0.224060	7	13	0.6557377049180327	2.4
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000603	mutualism	0.0858	0.049011	0.049008	4	9	0.7384615384615385	1.1
L_casei_ATCC393_GCF_000829055.1	MGYG000000466	mutualism	0.0043	0.318640	0.318481	6	9	0.8	1.0
L_reuteri_DSM20016_GCF_000016825.1	MGYG000002398	mutualism	0.0130	0.036723	0.036725	7	13	0.6415094339622641	2.0
L_reuteri_DSM20016_GCF_000016825.1	MGYG000002481	competition	0.0381	-0.063298	-0.063283	10	14	0.6153846153846154	2.2
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000002722	mutualism	0.0393	0.068566	0.068578	5	8	0.75	1.2
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000002913	competition	0.1691	-0.051097	-0.051088	5	9	0.8	1.2
L_casei_ATCC393_GCF_000829055.1	MGYG000003440	competition	0.1003	-0.419067	-0.419066	6	8	0.6666666666666666	2.6
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000003959	competition	0.0750	-0.207757	-0.207728	3	8	0.6666666666666666	1.1
L_casei_ATCC393_GCF_000829055.1	MGYG000002283	competition	0.0285	-0.325273	-0.325270	9	17	0.5217391304347826	2.4
L_plantarum_WCFS1_GCF_000203855.3	MGYG000000801	competition	0.0355	-0.194151	-0.194153	2	7	0.8333333333333334	1.4
L_crispatus_M247_GCF_026740115.1	MGYG000004159	mutualism	0.0696	0.058844	0.058844	4	5	0.6984126984126984	1.2
L_crispatus_ST1_GCF_000091765.1	MGYG000002301	competition	0.0821	-0.271026	-0.271017	4	15	0.6415094339622641	1.8
L_casei_ATCC393_GCF_000829055.1	MGYG000004477	mutualism	0.0061	0.127974	0.127933	3	8	0.7733333333333333	1.9
L_casei_ATCC393_GCF_000829055.1	MGYG000002457	competition	0.0283	-0.372379	-0.372376	8	13	0.64	2.1
L_crispatus_ST1_GCF_000091765.1	MGYG000000864	mutualism	0.0162	0.135424	0.135423	10	9	0.6779661016949152	1.4
L_crispatus_M247_GCF_026740115.1	MGYG000001409	mutualism	0.0217	0.463871	0.463852	5	13	0.75	1.2
L_plantarum_WCFS1_GCF_000203855.3	MGYG000003358	competition	0.0643	-0.346830	-0.346825	9	10	0.6521739130434783	2.7
L_crispatus_M247_GCF_026740115.1	MGYG000000121	competition	0.0490	-0.065656	-0.065652	6	11	0.6037735849056604	1.6
L_casei_ATCC393_GCF_000829055.1	MGYG000003412	competition	0.0345	-0.048375	-0.048384	4	8	0.71875	1.2
L_crispatus_ST1_GCF_000091765.1	MGYG000000343	mutualism	0.0242	0.120757	0.120761	6	7	0.6885245901639344	2.5
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000180	competition	0.1306	-0.361705	-0.361692	5	7	0.8	1.2
L_crispatus_M247_GCF_026740115.1	MGYG000001607	mutualism	0.0186	0.105234	0.105239	7	9	0.7868852459016393	1.3
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000001960	mutualism	0.0285	0.335376	0.335366	4	9	0.8059701492537313	1.2
L_casei_ATCC393_GCF_000829055.1	MGYG000000214	competition	0.1132	-0.172344	-0.172353	6	13	0.7017543859649122	1.4
L_crispatus_ST1_GCF_000091765.1	MGYG000001865	mutualism	0.0295	0.485422	0.485412	3	6	0.8235294117647058	1.1
L_crispatus_M247_GCF_026740115.1	MGYG000001314	mutualism	0.0393	0.054617	0.054610	4	8	0.7333333333333333	1.4
L_crispatus_M247_GCF_026740115.1	MGYG000004245	competition	0.0937	-0.107635	-0.107628	7	6	0.8169014084507042	1.2
L_plantarum_WCFS1_GCF_000203855.3	MGYG000000354	competition	0.0465	-0.080674	-0.080692	5	10	0.6984126984126984	2.6
L_rhamnosus_GG_GCF_000026505.1	MGYG000001695	competition	0.0646	-0.296487	-0.296485	5	12	0.6296296296296297	1.8
L_reuteri_DSM20016_GCF_000016825.1	MGYG000004612	competition	0.0687	-0.013917	-0.013908	5	8	0.7333333333333333	1.6
L_acidophilus_NCFM_GCF_000011985.1	MGYG000001365	mutualism	0.0375	0.195999	0.195997	10	12	0.6666666666666666	1.4
L_crispatus_M247_GCF_026740115.1	MGYG000004482	mutualism	0.0274	0.393355	0.393345	7	10	0.6956521739130435	1.1
L_acidophilus_NCFM_GCF_000011985.1	MGYG000003432	mutualism	0.0226	0.347020	0.347001	3	9	0.7647058823529411	1.3
L_reuteri_DSM20016_GCF_000016825.1	MGYG000001457	competition	0.0192	-0.070107	-0.070094	14	17	0.5306122448979592	2.6
L_crispatus_ST1_GCF_000091765.1	MGYG000001675	mutualism	0.0508	0.122298	0.122303	6	11	0.7575757575757576	1.4
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000001775	mutualism	0.0128	0.265346	0.265289	6	7	0.746268656716418	2.9
L_delbrueckii_ATCC_BAA365_GCF_000014405.1	MGYG000001067	mutualism	0.0218	0.144142	0.144101	9	12	0.8	0.5
L_plantarum_WCFS1_GCF_000203855.3	MGYG000002371	mutualism	0.0093	0.486308	0.486297	8	9	0.7384615384615385	1.3
L_acidophilus_NCFM_GCF_000011985.1	MGYG000004533	mutualism	0.0154	0.754672	0.754661	5	5	0.8648648648648649	1.2
L_crispatus_M247_GCF_026740115.1	MGYG000000650	competition	0.0823	-0.133862	-0.133865	10	9	0.7419354838709677	1.4
L_reuteri_DSM20016_GCF_000016825.1	MGYG000003226	competition	0.0320	-0.059806	-0.059852	7	6	0.7761194029850746	1.2
L_rhamnosus_GG_GCF_000026505.1	MGYG000004783	mutualism	0.0134	0.107876	0.107850	6	7	0.75	1.4
L_reuteri_DSM20016_GCF_000016825.1	MGYG000003093	competition	0.1109	-0.117130	-0.117121	2	7	0.7419354838709677	1.4
L_crispatus_ST1_GCF_000091765.1	MGYG000000229	competition	0.0269	-0.110900	-0.110895	7	6	0.7096774193548387	1.5
L_paracasei_ATCC334_GCF_000014525.1	MGYG000004567	competition	0.2546	-0.288152	-0.288158	3	10	0.7719298245614035	3.3
L_plantarum_WCFS1_GCF_000203855.3	MGYG000001706	mutualism	0.0057	0.104575	0.104574	6	3	0.6666666666666666	1.6
L_plantarum_WCFS1_GCF_000203855.3	MGYG000004323	mutualism	0.0996	0.084756	0.084753	6	8	0.7	1.6
L_reuteri_DSM20016_GCF_000016825.1	MGYG000000200	competition	0.0694	-0.129206	-0.129194	7	8	0.7368421052631579	1.7
