species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000001238	0.978024	0.725951	0.933785	0.693114	-0.045232	-0.045233	competition	0.1127	6	0.0224
akk_GCF_018847155.1	MGYG000001239	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001241	0.978024	0.122125	0.917378	0.114545	-0.062008	-0.062070	competition	1.0000	2	0.0313
akk_GCF_018847155.1	MGYG000001243	0.978024	0.656618	1.057115	0.709717	0.080869	0.080867	mutualism	0.1243	12	0.0892
akk_GCF_018847155.1	MGYG000001244	0.978024	0.743184	0.943406	0.716878	-0.035396	-0.035397	competition	-0.0000	4	0.0509
akk_GCF_018847155.1	MGYG000001246	0.978024	2.065034	0.736782	1.555683	-0.246662	-0.246655	competition	1.0000	1	0.5184
akk_GCF_018847155.1	MGYG000001247	0.978024	2.360504	0.833838	2.012522	-0.147426	-0.147418	competition	0.1734	7	0.0154
akk_GCF_018847155.1	MGYG000001248	0.978024	0.109281	0.916125	0.102356	-0.063290	-0.063372	competition	0.0107	5	0.0081
akk_GCF_018847155.1	MGYG000001251	0.978024	1.433628	0.802934	1.176975	-0.179024	-0.179024	competition	0.0186	6	0.0340
akk_GCF_018847155.1	MGYG000001254	0.978024	1.610867	0.859313	1.415352	-0.121378	-0.121373	competition	0.1021	4	0.1047
akk_GCF_018847155.1	MGYG000001255	0.978024	1.555529	0.876406	1.393917	-0.103901	-0.103895	competition	0.8657	5	0.1280
akk_GCF_018847155.1	MGYG000001256	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000001258	0.978024	0.726980	0.921621	0.685052	-0.057670	-0.057675	competition	0.5637	6	0.0378
akk_GCF_018847155.1	MGYG000001259	0.978024	0.268756	0.977391	0.268574	-0.000647	-0.000675	neutral	0.7315	5	0.0111
akk_GCF_018847155.1	MGYG000001261	0.978024	1.387487	0.915936	1.299412	-0.063483	-0.063478	competition	0.5316	6	0.0585
akk_GCF_018847155.1	MGYG000001262	0.978024	0.959149	0.737467	0.723233	-0.245962	-0.245964	competition	0.4578	7	0.0123
akk_GCF_018847155.1	MGYG000001263	0.978024	0.482616	0.840643	0.414820	-0.140468	-0.140475	competition	0.8643	6	0.0382
akk_GCF_018847155.1	MGYG000001265	0.978024	0.936613	0.916496	0.877692	-0.062910	-0.062908	competition	0.3424	8	0.0814
akk_GCF_018847155.1	MGYG000001266	0.978024	3.085706	0.753287	2.376678	-0.229787	-0.229778	competition	1.0000	4	0.0631
akk_GCF_018847155.1	MGYG000001269	0.978024	0.725197	0.915722	0.678997	-0.063702	-0.063707	competition	0.5166	6	0.0313
