model_id	n_metabolites	n_reactions	n_genes	biomass_rxn	growth_rate	load_time_s	fba_time_s
MGYG000000502__gradient_L6_resistant_starch_gapseq	1391	1526	341	R_EX_cpd11416_c0	2.241528	0.014211	0.023481
MGYG000000502__gradient_L7_bglucan_gapseq	1391	1526	341	R_EX_cpd11416_c0	2.241528	0.014211	0.023398
MGYG000000502__gradient_L8_hmo_gapseq	1391	1526	341	R_EX_cpd11416_c0	2.241528	0.014211	0.023609
MGYG000000502__gradient_L9_mos_gapseq	1391	1526	341	R_EX_cpd11416_c0	2.241528	0.014211	0.022967
MGYG000000511__gradient_L0_base_gapseq	1161	1220	212	R_EX_cpd11416_c0	-0.000000	0.011681	0.006009
MGYG000000511__gradient_L1_inulin_gapseq	1161	1220	212	R_EX_cpd11416_c0	-0.000000	0.011681	0.006229
MGYG000000511__gradient_L2_fos_gapseq	1161	1220	212	R_EX_cpd11416_c0	-0.000000	0.011681	0.006338
MGYG000000511__gradient_L3_gos_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.259913	0.011681	0.014861
MGYG000000511__gradient_L4_xos_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.259913	0.011681	0.014991
MGYG000000511__gradient_L5_pectin_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.259913	0.011681	0.014883
MGYG000000511__gradient_L6_resistant_starch_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.325716	0.011681	0.014736
MGYG000000511__gradient_L7_bglucan_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.325716	0.011681	0.014832
MGYG000000511__gradient_L8_hmo_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.325716	0.011681	0.014813
MGYG000000511__gradient_L9_mos_gapseq	1161	1220	212	R_EX_cpd11416_c0	0.391519	0.011681	0.014789
MGYG000000514__gradient_L0_base_gapseq	1404	1577	395	R_EX_cpd11416_c0	-0.000000	0.014823	0.008326
MGYG000000514__gradient_L1_inulin_gapseq	1404	1577	395	R_EX_cpd11416_c0	-0.000000	0.014823	0.008335
MGYG000000514__gradient_L2_fos_gapseq	1404	1577	395	R_EX_cpd11416_c0	-0.000000	0.014823	0.008339
MGYG000000514__gradient_L3_gos_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.021148
MGYG000000514__gradient_L4_xos_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.020988
MGYG000000514__gradient_L5_pectin_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.020941
MGYG000000514__gradient_L6_resistant_starch_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.020843
MGYG000000514__gradient_L7_bglucan_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.020886
MGYG000000514__gradient_L8_hmo_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.020826
MGYG000000514__gradient_L9_mos_gapseq	1404	1577	395	R_EX_cpd11416_c0	0.222395	0.014823	0.021176
MGYG000000515__gradient_L0_base_gapseq	1359	1522	368	R_EX_cpd11416_c0	-0.000000	0.014206	0.008281
MGYG000000515__gradient_L1_inulin_gapseq	1359	1522	368	R_EX_cpd11416_c0	-0.000000	0.014206	0.008514
MGYG000000515__gradient_L2_fos_gapseq	1359	1522	368	R_EX_cpd11416_c0	-0.000000	0.014206	0.008536
MGYG000000515__gradient_L3_gos_gapseq	1359	1522	368	R_EX_cpd11416_c0	-0.000000	0.014206	0.008649
MGYG000000515__gradient_L4_xos_gapseq	1359	1522	368	R_EX_cpd11416_c0	0.640821	0.014206	0.022599
MGYG000000515__gradient_L5_pectin_gapseq	1359	1522	368	R_EX_cpd11416_c0	0.640821	0.014206	0.022720
MGYG000000515__gradient_L6_resistant_starch_gapseq	1359	1522	368	R_EX_cpd11416_c0	1.152857	0.014206	0.022920
MGYG000000515__gradient_L7_bglucan_gapseq	1359	1522	368	R_EX_cpd11416_c0	1.334889	0.014206	0.023441
MGYG000000515__gradient_L8_hmo_gapseq	1359	1522	368	R_EX_cpd11416_c0	1.334889	0.014206	0.023409
MGYG000000515__gradient_L9_mos_gapseq	1359	1522	368	R_EX_cpd11416_c0	1.424781	0.014206	0.024587
MGYG000000518__gradient_L0_base_gapseq	951	1039	218	R_EX_cpd11416_c0	-0.000000	0.009568	0.004562
MGYG000000518__gradient_L1_inulin_gapseq	951	1039	218	R_EX_cpd11416_c0	-0.000000	0.009568	0.004479
MGYG000000518__gradient_L2_fos_gapseq	951	1039	218	R_EX_cpd11416_c0	-0.000000	0.009568	0.004666
MGYG000000518__gradient_L3_gos_gapseq	951	1039	218	R_EX_cpd11416_c0	0.135769	0.009568	0.012124
MGYG000000518__gradient_L4_xos_gapseq	951	1039	218	R_EX_cpd11416_c0	0.135769	0.009568	0.012276
MGYG000000518__gradient_L5_pectin_gapseq	951	1039	218	R_EX_cpd11416_c0	0.160913	0.009568	0.012081
MGYG000000518__gradient_L6_resistant_starch_gapseq	951	1039	218	R_EX_cpd11416_c0	0.221916	0.009568	0.012248
MGYG000000518__gradient_L7_bglucan_gapseq	951	1039	218	R_EX_cpd11416_c0	0.228209	0.009568	0.012194
MGYG000000518__gradient_L8_hmo_gapseq	951	1039	218	R_EX_cpd11416_c0	0.228209	0.009568	0.012135
MGYG000000518__gradient_L9_mos_gapseq	951	1039	218	R_EX_cpd11416_c0	0.228209	0.009568	0.012406
MGYG000000521__gradient_L0_base_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002791
MGYG000000521__gradient_L1_inulin_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002688
MGYG000000521__gradient_L2_fos_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002657
MGYG000000521__gradient_L3_gos_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002594
MGYG000000521__gradient_L4_xos_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002532
MGYG000000521__gradient_L5_pectin_gapseq	797	745	114	R_EX_cpd11416_c0	-0.000000	0.007525	0.002562
MGYG000000521__gradient_L6_resistant_starch_gapseq	797	745	114	R_EX_cpd11416_c0	0.419572	0.007525	0.007208
MGYG000000521__gradient_L7_bglucan_gapseq	797	745	114	R_EX_cpd11416_c0	0.419572	0.007525	0.007321
MGYG000000521__gradient_L8_hmo_gapseq	797	745	114	R_EX_cpd11416_c0	0.419572	0.007525	0.007326
MGYG000000521__gradient_L9_mos_gapseq	797	745	114	R_EX_cpd11416_c0	0.419572	0.007525	0.007304
MGYG000000523__gradient_L0_base_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.005859
MGYG000000523__gradient_L1_inulin_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.005753
MGYG000000523__gradient_L2_fos_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.005835
MGYG000000523__gradient_L3_gos_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006352
MGYG000000523__gradient_L4_xos_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006302
MGYG000000523__gradient_L5_pectin_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006213
MGYG000000523__gradient_L6_resistant_starch_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006139
MGYG000000523__gradient_L7_bglucan_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006218
MGYG000000523__gradient_L8_hmo_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006172
MGYG000000523__gradient_L9_mos_gapseq	1148	1218	217	R_EX_cpd11416_c0	-0.000000	0.011465	0.006308
MGYG000000526__gradient_L0_base_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.246446	0.013938	0.021479
MGYG000000526__gradient_L1_inulin_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.368844	0.013938	0.020551
MGYG000000526__gradient_L2_fos_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.368844	0.013938	0.020640
MGYG000000526__gradient_L3_gos_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.440445	0.013938	0.021571
MGYG000000526__gradient_L4_xos_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.528892	0.013938	0.021241
MGYG000000526__gradient_L5_pectin_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.528892	0.013938	0.021420
MGYG000000526__gradient_L6_resistant_starch_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.788743	0.013938	0.020854
MGYG000000526__gradient_L7_bglucan_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.947414	0.013938	0.021576
MGYG000000526__gradient_L8_hmo_gapseq	1327	1508	404	R_EX_cpd11416_c0	0.947414	0.013938	0.021736
MGYG000000526__gradient_L9_mos_gapseq	1327	1508	404	R_EX_cpd11416_c0	1.048595	0.013938	0.021491
MGYG000000527__gradient_L0_base_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002106
MGYG000000527__gradient_L1_inulin_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002398
MGYG000000527__gradient_L2_fos_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002344
MGYG000000527__gradient_L3_gos_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002299
MGYG000000527__gradient_L4_xos_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002243
MGYG000000527__gradient_L5_pectin_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002200
MGYG000000527__gradient_L6_resistant_starch_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002218
MGYG000000527__gradient_L7_bglucan_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002222
MGYG000000527__gradient_L8_hmo_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002221
MGYG000000527__gradient_L9_mos_gapseq	612	574	67	R_EX_cpd11416_c0	-0.000000	0.005764	0.002283
MGYG000000529__gradient_L0_base_gapseq	1133	1177	219	R_EX_cpd11416_c0	-0.000000	0.011189	0.005162
MGYG000000529__gradient_L1_inulin_gapseq	1133	1177	219	R_EX_cpd11416_c0	-0.000000	0.011189	0.005278
MGYG000000529__gradient_L2_fos_gapseq	1133	1177	219	R_EX_cpd11416_c0	-0.000000	0.011189	0.005283
MGYG000000529__gradient_L3_gos_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.560230	0.011189	0.014465
MGYG000000529__gradient_L4_xos_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.560230	0.011189	0.014497
MGYG000000529__gradient_L5_pectin_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.560230	0.011189	0.014498
MGYG000000529__gradient_L6_resistant_starch_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.673584	0.011189	0.014820
MGYG000000529__gradient_L7_bglucan_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.673584	0.011189	0.014734
MGYG000000529__gradient_L8_hmo_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.673584	0.011189	0.014689
MGYG000000529__gradient_L9_mos_gapseq	1133	1177	219	R_EX_cpd11416_c0	0.786372	0.011189	0.014691
MGYG000000537__gradient_L0_base_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.265403	0.012588	0.014038
MGYG000000537__gradient_L1_inulin_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.265403	0.012588	0.014019
MGYG000000537__gradient_L2_fos_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.265403	0.012588	0.014114
MGYG000000537__gradient_L3_gos_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.381220	0.012588	0.014189
MGYG000000537__gradient_L4_xos_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.381220	0.012588	0.014655
MGYG000000537__gradient_L5_pectin_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.395697	0.012588	0.014482
MGYG000000537__gradient_L6_resistant_starch_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.678000	0.012588	0.014563
MGYG000000537__gradient_L7_bglucan_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.786578	0.012588	0.014819
MGYG000000537__gradient_L8_hmo_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.786578	0.012588	0.014799
MGYG000000537__gradient_L9_mos_gapseq	1197	1283	300	R_EX_cpd11416_c0	0.825183	0.012588	0.014643
MGYG000000538__gradient_L0_base_gapseq	1257	1403	343	R_EX_cpd11416_c0	-0.000000	0.013246	0.007716
MGYG000000538__gradient_L1_inulin_gapseq	1257	1403	343	R_EX_cpd11416_c0	-0.000000	0.013246	0.007551
MGYG000000538__gradient_L2_fos_gapseq	1257	1403	343	R_EX_cpd11416_c0	-0.000000	0.013246	0.007541
MGYG000000538__gradient_L3_gos_gapseq	1257	1403	343	R_EX_cpd11416_c0	0.595672	0.013246	0.019337
MGYG000000538__gradient_L4_xos_gapseq	1257	1403	343	R_EX_cpd11416_c0	0.711199	0.013246	0.018968
MGYG000000538__gradient_L5_pectin_gapseq	1257	1403	343	R_EX_cpd11416_c0	0.711199	0.013246	0.018951
MGYG000000538__gradient_L6_resistant_starch_gapseq	1257	1403	343	R_EX_cpd11416_c0	1.366260	0.013246	0.018852
MGYG000000538__gradient_L7_bglucan_gapseq	1257	1403	343	R_EX_cpd11416_c0	1.590852	0.013246	0.019293
MGYG000000538__gradient_L8_hmo_gapseq	1257	1403	343	R_EX_cpd11416_c0	1.590852	0.013246	0.019097
MGYG000000538__gradient_L9_mos_gapseq	1257	1403	343	R_EX_cpd11416_c0	1.740581	0.013246	0.019204
MGYG000000543__gradient_L0_base_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.413166	0.015638	0.022759
MGYG000000543__gradient_L1_inulin_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.549079	0.015638	0.023911
MGYG000000543__gradient_L2_fos_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.549079	0.015638	0.023887
MGYG000000543__gradient_L3_gos_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.809896	0.015638	0.022831
MGYG000000543__gradient_L4_xos_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.838976	0.015638	0.023417
MGYG000000543__gradient_L5_pectin_gapseq	1433	1610	423	R_EX_cpd11416_c0	0.838976	0.015638	0.023384
MGYG000000543__gradient_L6_resistant_starch_gapseq	1433	1610	423	R_EX_cpd11416_c0	1.386882	0.015638	0.023040
MGYG000000543__gradient_L7_bglucan_gapseq	1433	1610	423	R_EX_cpd11416_c0	1.386882	0.015638	0.023046
MGYG000000543__gradient_L8_hmo_gapseq	1433	1610	423	R_EX_cpd11416_c0	1.386882	0.015638	0.023067
MGYG000000543__gradient_L9_mos_gapseq	1433	1610	423	R_EX_cpd11416_c0	1.476939	0.015638	0.023919
MGYG000000544__gradient_L0_base_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.004511
MGYG000000544__gradient_L1_inulin_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.004630
MGYG000000544__gradient_L2_fos_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.004562
MGYG000000544__gradient_L3_gos_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005317
MGYG000000544__gradient_L4_xos_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005297
MGYG000000544__gradient_L5_pectin_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005325
MGYG000000544__gradient_L6_resistant_starch_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005455
MGYG000000544__gradient_L7_bglucan_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005364
MGYG000000544__gradient_L8_hmo_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005371
MGYG000000544__gradient_L9_mos_gapseq	1040	1077	192	R_EX_cpd11416_c0	-0.000000	0.010265	0.005457
MGYG000000549__gradient_L0_base_gapseq	1133	1196	206	R_EX_cpd11416_c0	-0.000000	0.011384	0.005864
MGYG000000549__gradient_L1_inulin_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.149458	0.011384	0.014648
MGYG000000549__gradient_L2_fos_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.149458	0.011384	0.014546
MGYG000000549__gradient_L3_gos_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.149458	0.011384	0.014451
MGYG000000549__gradient_L4_xos_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.149458	0.011384	0.014599
MGYG000000549__gradient_L5_pectin_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.149458	0.011384	0.014547
MGYG000000549__gradient_L6_resistant_starch_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.216919	0.011384	0.014677
MGYG000000549__gradient_L7_bglucan_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.216919	0.011384	0.014498
MGYG000000549__gradient_L8_hmo_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.216919	0.011384	0.014577
MGYG000000549__gradient_L9_mos_gapseq	1133	1196	206	R_EX_cpd11416_c0	0.282655	0.011384	0.014769
MGYG000000553__gradient_L0_base_gapseq	1317	1515	364	R_EX_cpd11416_c0	-0.000000	0.014042	0.009614
MGYG000000553__gradient_L1_inulin_gapseq	1317	1515	364	R_EX_cpd11416_c0	-0.000000	0.014042	0.009589
MGYG000000553__gradient_L2_fos_gapseq	1317	1515	364	R_EX_cpd11416_c0	-0.000000	0.014042	0.009556
MGYG000000553__gradient_L3_gos_gapseq	1317	1515	364	R_EX_cpd11416_c0	0.756576	0.014042	0.022843
MGYG000000553__gradient_L4_xos_gapseq	1317	1515	364	R_EX_cpd11416_c0	0.770458	0.014042	0.021929
MGYG000000553__gradient_L5_pectin_gapseq	1317	1515	364	R_EX_cpd11416_c0	0.770458	0.014042	0.021910
MGYG000000553__gradient_L6_resistant_starch_gapseq	1317	1515	364	R_EX_cpd11416_c0	1.224492	0.014042	0.022039
MGYG000000553__gradient_L7_bglucan_gapseq	1317	1515	364	R_EX_cpd11416_c0	1.367696	0.014042	0.022265
MGYG000000553__gradient_L8_hmo_gapseq	1317	1515	364	R_EX_cpd11416_c0	1.367696	0.014042	0.022204
MGYG000000553__gradient_L9_mos_gapseq	1317	1515	364	R_EX_cpd11416_c0	1.459015	0.014042	0.022342
MGYG000000562__gradient_L0_base_gapseq	1348	1527	406	R_EX_cpd11416_c0	-0.000000	0.014454	0.007914
MGYG000000562__gradient_L1_inulin_gapseq	1348	1527	406	R_EX_cpd11416_c0	-0.000000	0.014454	0.007836
MGYG000000562__gradient_L2_fos_gapseq	1348	1527	406	R_EX_cpd11416_c0	-0.000000	0.014454	0.007662
MGYG000000562__gradient_L3_gos_gapseq	1348	1527	406	R_EX_cpd11416_c0	0.583854	0.014454	0.019981
MGYG000000562__gradient_L4_xos_gapseq	1348	1527	406	R_EX_cpd11416_c0	0.647420	0.014454	0.020106
MGYG000000562__gradient_L5_pectin_gapseq	1348	1527	406	R_EX_cpd11416_c0	0.647420	0.014454	0.020050
MGYG000000562__gradient_L6_resistant_starch_gapseq	1348	1527	406	R_EX_cpd11416_c0	1.087463	0.014454	0.019991
MGYG000000562__gradient_L7_bglucan_gapseq	1348	1527	406	R_EX_cpd11416_c0	1.243787	0.014454	0.020403
MGYG000000562__gradient_L8_hmo_gapseq	1348	1527	406	R_EX_cpd11416_c0	1.243787	0.014454	0.020408
MGYG000000562__gradient_L9_mos_gapseq	1348	1527	406	R_EX_cpd11416_c0	1.316286	0.014454	0.020069
MGYG000000568__gradient_L0_base_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.313719	0.013609	0.019942
MGYG000000568__gradient_L1_inulin_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.313719	0.013609	0.019862
MGYG000000568__gradient_L2_fos_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.313719	0.013609	0.019831
MGYG000000568__gradient_L3_gos_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.398146	0.013609	0.019968
MGYG000000568__gradient_L4_xos_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.398146	0.013609	0.019975
MGYG000000568__gradient_L5_pectin_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.398146	0.013609	0.019963
MGYG000000568__gradient_L6_resistant_starch_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.578676	0.013609	0.020196
MGYG000000568__gradient_L7_bglucan_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.578676	0.013609	0.020147
MGYG000000568__gradient_L8_hmo_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.578676	0.013609	0.020209
MGYG000000568__gradient_L9_mos_gapseq	1287	1478	346	R_EX_cpd11416_c0	0.647921	0.013609	0.020073
MGYG000000573__gradient_L0_base_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.475516	0.012637	0.017489
MGYG000000573__gradient_L1_inulin_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.652571	0.012637	0.017437
MGYG000000573__gradient_L2_fos_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.652571	0.012637	0.017490
MGYG000000573__gradient_L3_gos_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.788326	0.012637	0.017237
MGYG000000573__gradient_L4_xos_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.788326	0.012637	0.017229
MGYG000000573__gradient_L5_pectin_gapseq	1207	1301	321	R_EX_cpd11416_c0	0.788326	0.012637	0.017259
MGYG000000573__gradient_L6_resistant_starch_gapseq	1207	1301	321	R_EX_cpd11416_c0	1.103521	0.012637	0.016570
MGYG000000573__gradient_L7_bglucan_gapseq	1207	1301	321	R_EX_cpd11416_c0	1.144167	0.012637	0.016391
MGYG000000573__gradient_L8_hmo_gapseq	1207	1301	321	R_EX_cpd11416_c0	1.144167	0.012637	0.016323
MGYG000000573__gradient_L9_mos_gapseq	1207	1301	321	R_EX_cpd11416_c0	1.144167	0.012637	0.016392
MGYG000000576__gradient_L0_base_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.525905	0.016634	0.026904
MGYG000000576__gradient_L1_inulin_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.683679	0.016634	0.026464
MGYG000000576__gradient_L2_fos_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.683679	0.016634	0.026243
MGYG000000576__gradient_L3_gos_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.801356	0.016634	0.027164
MGYG000000576__gradient_L4_xos_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.801356	0.016634	0.027023
MGYG000000576__gradient_L5_pectin_gapseq	1459	1758	397	R_EX_cpd11416_c0	0.801356	0.016634	0.027177
MGYG000000576__gradient_L6_resistant_starch_gapseq	1459	1758	397	R_EX_cpd11416_c0	1.122477	0.016634	0.026904
MGYG000000576__gradient_L7_bglucan_gapseq	1459	1758	397	R_EX_cpd11416_c0	1.122477	0.016634	0.026938
MGYG000000576__gradient_L8_hmo_gapseq	1459	1758	397	R_EX_cpd11416_c0	1.122477	0.016634	0.026910
MGYG000000576__gradient_L9_mos_gapseq	1459	1758	397	R_EX_cpd11416_c0	1.198847	0.016634	0.028168
MGYG000000585__gradient_L0_base_gapseq	983	1048	291	R_EX_cpd11416_c0	0.225357	0.010730	0.012997
MGYG000000585__gradient_L1_inulin_gapseq	983	1048	291	R_EX_cpd11416_c0	0.327542	0.010730	0.012949
MGYG000000585__gradient_L2_fos_gapseq	983	1048	291	R_EX_cpd11416_c0	0.327542	0.010730	0.012990
MGYG000000585__gradient_L3_gos_gapseq	983	1048	291	R_EX_cpd11416_c0	0.327542	0.010730	0.012935
MGYG000000585__gradient_L4_xos_gapseq	983	1048	291	R_EX_cpd11416_c0	0.327542	0.010730	0.013048
MGYG000000585__gradient_L5_pectin_gapseq	983	1048	291	R_EX_cpd11416_c0	0.327542	0.010730	0.012984
MGYG000000585__gradient_L6_resistant_starch_gapseq	983	1048	291	R_EX_cpd11416_c0	0.387920	0.010730	0.013255
MGYG000000585__gradient_L7_bglucan_gapseq	983	1048	291	R_EX_cpd11416_c0	0.387920	0.010730	0.013174
MGYG000000585__gradient_L8_hmo_gapseq	983	1048	291	R_EX_cpd11416_c0	0.387920	0.010730	0.013222
MGYG000000585__gradient_L9_mos_gapseq	983	1048	291	R_EX_cpd11416_c0	0.387920	0.010730	0.013365
MGYG000000588__gradient_L0_base_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003535
MGYG000000588__gradient_L1_inulin_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003571
MGYG000000588__gradient_L2_fos_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003589
MGYG000000588__gradient_L3_gos_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003537
MGYG000000588__gradient_L4_xos_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003469
MGYG000000588__gradient_L5_pectin_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003568
MGYG000000588__gradient_L6_resistant_starch_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003600
MGYG000000588__gradient_L7_bglucan_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003499
MGYG000000588__gradient_L8_hmo_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003546
MGYG000000588__gradient_L9_mos_gapseq	795	812	150	R_EX_cpd11416_c0	-0.000000	0.008117	0.003543
MGYG000000591__gradient_L0_base_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.424426	0.013552	0.021348
MGYG000000591__gradient_L1_inulin_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020820
MGYG000000591__gradient_L2_fos_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020978
MGYG000000591__gradient_L3_gos_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020987
MGYG000000591__gradient_L4_xos_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020910
MGYG000000591__gradient_L5_pectin_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020929
MGYG000000591__gradient_L6_resistant_starch_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.021014
MGYG000000591__gradient_L7_bglucan_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020936
MGYG000000591__gradient_L8_hmo_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020933
MGYG000000591__gradient_L9_mos_gapseq	1340	1454	381	R_EX_cpd11416_c0	0.585006	0.013552	0.020870
MGYG000000602__gradient_L0_base_gapseq	1226	1283	296	R_EX_cpd11416_c0	-0.000000	0.012281	0.006238
MGYG000000602__gradient_L1_inulin_gapseq	1226	1283	296	R_EX_cpd11416_c0	0.232554	0.012281	0.015750
MGYG000000602__gradient_L2_fos_gapseq	1226	1283	296	R_EX_cpd11416_c0	0.232554	0.012281	0.015697
MGYG000000602__gradient_L3_gos_gapseq	1226	1283	296	R_EX_cpd11416_c0	0.232554	0.012281	0.015810
MGYG000000602__gradient_L4_xos_gapseq	1226	1283	296	R_EX_cpd11416_c0	0.274768	0.012281	0.015767
