model_id	n_metabolites	n_reactions	n_genes	biomass_rxn	growth_rate	load_time_s	pfba_time_s
MGYG000002205__gradient_L3_gos_gapseq	1141	1225	243	bio1	0.563751	1.016974	3.885732
MGYG000002205__gradient_L4_xos_gapseq	1141	1225	243	bio1	0.563751	1.059279	3.920179
MGYG000002205__gradient_L5_pectin_gapseq	1141	1225	243	bio1	0.563751	1.002613	3.891017
MGYG000002205__gradient_L6_resistant_starch_gapseq	1141	1225	243	bio1	0.692043	1.084257	3.885972
MGYG000002205__gradient_L7_bglucan_gapseq	1141	1225	243	bio1	0.692043	0.993507	3.997797
MGYG000002205__gradient_L8_hmo_gapseq	1141	1225	243	bio1	0.692043	1.022362	3.874770
MGYG000002205__gradient_L9_mos_gapseq	1141	1225	243	bio1	0.692043	1.069565	3.898339
MGYG000002218__gradient_L0_base_gapseq	1413	1638	451	bio1	0.000000	1.449630	0.081112
MGYG000002218__gradient_L1_inulin_gapseq	1413	1638	451	bio1	0.000000	1.291698	0.153249
MGYG000002218__gradient_L2_fos_gapseq	1413	1638	451	bio1	0.000000	1.343535	0.077363
MGYG000002218__gradient_L3_gos_gapseq	1413	1638	451	bio1	1.149744	1.386009	6.496559
MGYG000002218__gradient_L4_xos_gapseq	1413	1638	451	bio1	1.279568	1.313038	6.605009
MGYG000002218__gradient_L5_pectin_gapseq	1413	1638	451	bio1	1.311904	1.322072	6.592628
MGYG000002218__gradient_L6_resistant_starch_gapseq	1413	1638	451	bio1	1.572901	1.293961	6.467457
MGYG000002218__gradient_L7_bglucan_gapseq	1413	1638	451	bio1	1.732271	1.385924	6.490153
MGYG000002218__gradient_L8_hmo_gapseq	1413	1638	451	bio1	1.732271	1.430241	6.609736
MGYG000002218__gradient_L9_mos_gapseq	1413	1638	451	bio1	1.833898	1.439661	6.502059
MGYG000002220__gradient_L0_base_gapseq	612	641	95	bio1	0.000000	0.476413	0.020751
MGYG000002220__gradient_L1_inulin_gapseq	612	641	95	bio1	0.086970	0.462266	1.107375
MGYG000002220__gradient_L2_fos_gapseq	612	641	95	bio1	0.086970	0.469411	1.104346
MGYG000002220__gradient_L3_gos_gapseq	612	641	95	bio1	0.086970	0.554819	1.116579
MGYG000002220__gradient_L4_xos_gapseq	612	641	95	bio1	0.086970	0.469840	1.113054
MGYG000002220__gradient_L5_pectin_gapseq	612	641	95	bio1	0.086970	0.473576	1.105962
MGYG000002220__gradient_L6_resistant_starch_gapseq	612	641	95	bio1	0.168830	0.469139	1.104001
MGYG000002220__gradient_L7_bglucan_gapseq	612	641	95	bio1	0.168830	0.536338	1.092738
MGYG000002220__gradient_L8_hmo_gapseq	612	641	95	bio1	0.168830	0.469669	1.095839
MGYG000002220__gradient_L9_mos_gapseq	612	641	95	bio1	0.168830	0.469133	1.094575
MGYG000002227__gradient_L0_base_gapseq	1246	1375	279	bio1	0.000000	1.089815	0.064984
MGYG000002227__gradient_L1_inulin_gapseq	1246	1375	279	bio1	0.537892	1.173266	4.670882
MGYG000002227__gradient_L2_fos_gapseq	1246	1375	279	bio1	0.537892	1.098247	4.814394
MGYG000002227__gradient_L3_gos_gapseq	1246	1375	279	bio1	0.537892	1.087539	4.705886
MGYG000002227__gradient_L4_xos_gapseq	1246	1375	279	bio1	0.537892	1.179785	4.732798
MGYG000002227__gradient_L5_pectin_gapseq	1246	1375	279	bio1	0.537892	1.344560	4.682252
MGYG000002227__gradient_L6_resistant_starch_gapseq	1246	1375	279	bio1	1.249844	1.105037	4.697619
MGYG000002227__gradient_L7_bglucan_gapseq	1246	1375	279	bio1	1.483816	1.199213	4.730524
MGYG000002227__gradient_L8_hmo_gapseq	1246	1375	279	bio1	1.483816	1.238377	4.721442
MGYG000002227__gradient_L9_mos_gapseq	1246	1375	279	bio1	1.611801	1.115852	4.754046
MGYG000002232__gradient_L0_base_gapseq	1239	1370	309	bio1	0.000000	1.140805	0.061326
MGYG000002232__gradient_L1_inulin_gapseq	1239	1370	309	bio1	0.000000	1.126418	0.067032
MGYG000002232__gradient_L2_fos_gapseq	1239	1370	309	bio1	0.000000	1.196947	0.066076
MGYG000002232__gradient_L3_gos_gapseq	1239	1370	309	bio1	0.000000	1.080527	0.064662
MGYG000002232__gradient_L4_xos_gapseq	1239	1370	309	bio1	0.581834	1.209030	4.584149
MGYG000002232__gradient_L5_pectin_gapseq	1239	1370	309	bio1	0.581834	1.114499	4.745575
MGYG000002232__gradient_L6_resistant_starch_gapseq	1239	1370	309	bio1	1.308941	1.121863	4.615158
MGYG000002232__gradient_L7_bglucan_gapseq	1239	1370	309	bio1	1.548608	1.202593	4.721572
MGYG000002232__gradient_L8_hmo_gapseq	1239	1370	309	bio1	1.548608	1.133276	4.700141
MGYG000002232__gradient_L9_mos_gapseq	1239	1370	309	bio1	1.679708	1.131411	4.599364
MGYG000002238__gradient_L0_base_gapseq	1051	1104	233	bio1	0.631686	1.011527	3.000818
MGYG000002238__gradient_L1_inulin_gapseq	1051	1104	233	bio1	0.631686	0.888341	3.007650
MGYG000002238__gradient_L2_fos_gapseq	1051	1104	233	bio1	0.631686	0.978916	3.010277
MGYG000002238__gradient_L3_gos_gapseq	1051	1104	233	bio1	1.029764	0.909618	3.156867
MGYG000002238__gradient_L4_xos_gapseq	1051	1104	233	bio1	1.029764	0.980053	3.012605
MGYG000002238__gradient_L5_pectin_gapseq	1051	1104	233	bio1	1.029764	0.888368	3.002800
MGYG000002238__gradient_L6_resistant_starch_gapseq	1051	1104	233	bio1	1.760925	0.987015	3.006995
MGYG000002238__gradient_L7_bglucan_gapseq	1051	1104	233	bio1	1.760925	0.900848	3.002877
MGYG000002238__gradient_L8_hmo_gapseq	1051	1104	233	bio1	1.760925	0.990648	3.011572
MGYG000002238__gradient_L9_mos_gapseq	1051	1104	233	bio1	1.760925	0.897083	3.072165
MGYG000002240__gradient_L0_base_gapseq	808	763	93	bio1	0.000000	0.598816	0.024600
MGYG000002240__gradient_L1_inulin_gapseq	808	763	93	bio1	0.000000	0.676453	0.024529
MGYG000002240__gradient_L2_fos_gapseq	808	763	93	bio1	0.000000	0.601879	0.024125
MGYG000002240__gradient_L3_gos_gapseq	808	763	93	bio1	0.000000	0.592852	0.019107
MGYG000002240__gradient_L4_xos_gapseq	808	763	93	bio1	0.000000	0.606722	0.019044
MGYG000002240__gradient_L5_pectin_gapseq	808	763	93	bio1	0.000000	0.669978	0.024310
MGYG000002240__gradient_L6_resistant_starch_gapseq	808	763	93	bio1	0.000000	0.602030	0.024703
MGYG000002240__gradient_L7_bglucan_gapseq	808	763	93	bio1	0.000000	0.591356	0.019104
MGYG000002240__gradient_L8_hmo_gapseq	808	763	93	bio1	0.000000	0.611115	0.023435
MGYG000002240__gradient_L9_mos_gapseq	808	763	93	bio1	0.000000	0.705601	0.023650
MGYG000002242__gradient_L0_base_gapseq	1097	1224	268	bio1	0.000000	1.088700	0.052821
MGYG000002242__gradient_L1_inulin_gapseq	1097	1224	268	bio1	0.000000	0.987176	0.047913
MGYG000002242__gradient_L2_fos_gapseq	1097	1224	268	bio1	0.000000	1.049599	0.049379
MGYG000002242__gradient_L3_gos_gapseq	1097	1224	268	bio1	0.403211	0.974462	3.708852
MGYG000002242__gradient_L4_xos_gapseq	1097	1224	268	bio1	0.458700	1.226753	3.669349
MGYG000002242__gradient_L5_pectin_gapseq	1097	1224	268	bio1	0.458700	0.974868	3.728155
MGYG000002242__gradient_L6_resistant_starch_gapseq	1097	1224	268	bio1	0.758067	1.072959	3.691017
MGYG000002242__gradient_L7_bglucan_gapseq	1097	1224	268	bio1	0.872159	0.984309	3.832057
MGYG000002242__gradient_L8_hmo_gapseq	1097	1224	268	bio1	0.872159	0.972394	3.689756
MGYG000002242__gradient_L9_mos_gapseq	1097	1224	268	bio1	0.872159	1.038094	3.728966
MGYG000002247__gradient_L0_base_gapseq	1468	1688	426	bio1	0.000000	1.390728	0.083574
MGYG000002247__gradient_L1_inulin_gapseq	1468	1688	426	bio1	0.000000	1.431173	0.089481
MGYG000002247__gradient_L2_fos_gapseq	1468	1688	426	bio1	0.000000	1.386606	0.090536
MGYG000002247__gradient_L3_gos_gapseq	1468	1688	426	bio1	0.891281	1.487967	7.020504
MGYG000002247__gradient_L4_xos_gapseq	1468	1688	426	bio1	0.942917	1.513235	6.896735
MGYG000002247__gradient_L5_pectin_gapseq	1468	1688	426	bio1	0.942917	1.500693	6.903012
MGYG000002247__gradient_L6_resistant_starch_gapseq	1468	1688	426	bio1	1.474998	1.481118	6.953695
MGYG000002247__gradient_L7_bglucan_gapseq	1468	1688	426	bio1	1.656848	1.378897	7.035928
MGYG000002247__gradient_L8_hmo_gapseq	1468	1688	426	bio1	1.791552	1.368047	6.994889
MGYG000002247__gradient_L9_mos_gapseq	1468	1688	426	bio1	1.881355	1.359824	6.955199
MGYG000002248__gradient_L0_base_gapseq	603	551	82	bio1	0.000000	0.421884	0.010494
MGYG000002248__gradient_L1_inulin_gapseq	603	551	82	bio1	0.059932	0.409429	0.866820
MGYG000002248__gradient_L2_fos_gapseq	603	551	82	bio1	0.059932	0.422480	0.865576
MGYG000002248__gradient_L3_gos_gapseq	603	551	82	bio1	0.059932	0.418063	0.881355
MGYG000002248__gradient_L4_xos_gapseq	603	551	82	bio1	0.059932	0.555371	0.990570
MGYG000002248__gradient_L5_pectin_gapseq	603	551	82	bio1	0.059932	0.414348	0.872087
MGYG000002248__gradient_L6_resistant_starch_gapseq	603	551	82	bio1	0.059932	0.414105	0.874356
MGYG000002248__gradient_L7_bglucan_gapseq	603	551	82	bio1	0.059932	0.410149	0.872178
MGYG000002248__gradient_L8_hmo_gapseq	603	551	82	bio1	0.059932	0.507279	0.864551
MGYG000002248__gradient_L9_mos_gapseq	603	551	82	bio1	0.059932	0.427732	0.885635
MGYG000002258__gradient_L0_base_gapseq	1191	1286	293	bio1	0.000000	1.185621	0.045470
MGYG000002258__gradient_L1_inulin_gapseq	1191	1286	293	bio1	0.312471	1.016365	4.098156
MGYG000002258__gradient_L2_fos_gapseq	1191	1286	293	bio1	0.312471	1.031768	4.016775
MGYG000002258__gradient_L3_gos_gapseq	1191	1286	293	bio1	0.399156	1.109912	4.019954
MGYG000002258__gradient_L4_xos_gapseq	1191	1286	293	bio1	0.399156	1.046403	4.016439
MGYG000002258__gradient_L5_pectin_gapseq	1191	1286	293	bio1	0.432029	1.141414	4.006939
MGYG000002258__gradient_L6_resistant_starch_gapseq	1191	1286	293	bio1	0.749013	1.050425	4.114636
MGYG000002258__gradient_L7_bglucan_gapseq	1191	1286	293	bio1	0.868763	1.039917	4.004122
MGYG000002258__gradient_L8_hmo_gapseq	1191	1286	293	bio1	0.868763	1.144148	3.985725
MGYG000002258__gradient_L9_mos_gapseq	1191	1286	293	bio1	0.868763	1.063060	4.074914
MGYG000002260__gradient_L0_base_gapseq	1081	1222	309	bio1	0.000000	0.969005	0.050336
MGYG000002260__gradient_L1_inulin_gapseq	1081	1222	309	bio1	0.284996	1.041187	3.681710
MGYG000002260__gradient_L2_fos_gapseq	1081	1222	309	bio1	0.284996	0.945544	3.673465
MGYG000002260__gradient_L3_gos_gapseq	1081	1222	309	bio1	0.495358	1.069215	3.722400
MGYG000002260__gradient_L4_xos_gapseq	1081	1222	309	bio1	0.495358	0.961154	3.807952
MGYG000002260__gradient_L5_pectin_gapseq	1081	1222	309	bio1	0.527025	0.968885	3.685494
MGYG000002260__gradient_L6_resistant_starch_gapseq	1081	1222	309	bio1	0.954535	1.041935	3.706544
MGYG000002260__gradient_L7_bglucan_gapseq	1081	1222	309	bio1	1.107521	0.989204	3.671298
MGYG000002260__gradient_L8_hmo_gapseq	1081	1222	309	bio1	1.217614	1.051799	3.718132
MGYG000002260__gradient_L9_mos_gapseq	1081	1222	309	bio1	1.288073	0.963799	3.786180
MGYG000002268__gradient_L0_base_gapseq	1421	1634	552	bio1	0.000000	1.376514	0.078853
MGYG000002268__gradient_L1_inulin_gapseq	1421	1634	552	bio1	0.000000	1.447384	0.079522
MGYG000002268__gradient_L2_fos_gapseq	1421	1634	552	bio1	0.000000	1.468779	0.077307
MGYG000002268__gradient_L3_gos_gapseq	1421	1634	552	bio1	0.000000	1.377542	0.082550
MGYG000002268__gradient_L4_xos_gapseq	1421	1634	552	bio1	0.000000	1.481539	0.078034
MGYG000002268__gradient_L5_pectin_gapseq	1421	1634	552	bio1	0.000000	1.377728	0.080475
MGYG000002268__gradient_L6_resistant_starch_gapseq	1421	1634	552	bio1	0.000000	1.500169	0.078871
MGYG000002268__gradient_L7_bglucan_gapseq	1421	1634	552	bio1	0.000000	1.489960	0.078747
MGYG000002268__gradient_L8_hmo_gapseq	1421	1634	552	bio1	0.000000	1.359505	0.078217
MGYG000002268__gradient_L9_mos_gapseq	1421	1634	552	bio1	0.000000	1.498229	0.077685
MGYG000002269__gradient_L0_base_gapseq	1226	1418	292	bio1	0.000000	1.260664	0.051783
MGYG000002269__gradient_L1_inulin_gapseq	1226	1418	292	bio1	0.000000	1.159242	0.059106
MGYG000002269__gradient_L2_fos_gapseq	1226	1418	292	bio1	0.000000	1.211213	0.057795
MGYG000002269__gradient_L3_gos_gapseq	1226	1418	292	bio1	1.222930	1.113671	4.791442
MGYG000002269__gradient_L4_xos_gapseq	1226	1418	292	bio1	1.222930	1.283698	4.774709
MGYG000002269__gradient_L5_pectin_gapseq	1226	1418	292	bio1	1.222930	1.226090	4.738439
MGYG000002269__gradient_L6_resistant_starch_gapseq	1226	1418	292	bio1	1.720586	1.133207	4.858483
MGYG000002269__gradient_L7_bglucan_gapseq	1226	1418	292	bio1	1.720586	1.125350	4.749035
MGYG000002269__gradient_L8_hmo_gapseq	1226	1418	292	bio1	1.720586	1.243573	4.716641
MGYG000002269__gradient_L9_mos_gapseq	1226	1418	292	bio1	1.836631	1.125114	4.853719
MGYG000002271__gradient_L0_base_gapseq	1367	1604	485	bio1	0.000000	1.294309	0.075540
MGYG000002271__gradient_L1_inulin_gapseq	1367	1604	485	bio1	0.000000	1.379714	0.077171
MGYG000002271__gradient_L2_fos_gapseq	1367	1604	485	bio1	0.000000	1.321389	0.081345
MGYG000002271__gradient_L3_gos_gapseq	1367	1604	485	bio1	0.000000	1.430485	0.076688
MGYG000002271__gradient_L4_xos_gapseq	1367	1604	485	bio1	0.667838	1.320512	6.299272
MGYG000002271__gradient_L5_pectin_gapseq	1367	1604	485	bio1	0.703049	1.304258	6.140387
MGYG000002271__gradient_L6_resistant_starch_gapseq	1367	1604	485	bio1	1.222501	1.401201	6.122388
MGYG000002271__gradient_L7_bglucan_gapseq	1367	1604	485	bio1	1.396930	1.397196	6.175520
MGYG000002271__gradient_L8_hmo_gapseq	1367	1604	485	bio1	1.396930	1.394492	6.154570
MGYG000002271__gradient_L9_mos_gapseq	1367	1604	485	bio1	1.481501	1.310386	6.424327
MGYG000002275__gradient_L0_base_gapseq	1346	1614	407	bio1	0.000000	1.303697	0.082985
MGYG000002275__gradient_L1_inulin_gapseq	1346	1614	407	bio1	0.893860	1.385479	6.188350
MGYG000002275__gradient_L2_fos_gapseq	1346	1614	407	bio1	0.893860	1.401194	6.141142
MGYG000002275__gradient_L3_gos_gapseq	1346	1614	407	bio1	0.993709	1.393035	6.136595
MGYG000002275__gradient_L4_xos_gapseq	1346	1614	407	bio1	1.000938	1.284698	6.275267
MGYG000002275__gradient_L5_pectin_gapseq	1346	1614	407	bio1	1.000938	1.304270	6.137971
MGYG000002275__gradient_L6_resistant_starch_gapseq	1346	1614	407	bio1	1.545405	1.386156	6.276800
MGYG000002275__gradient_L7_bglucan_gapseq	1346	1614	407	bio1	1.726558	1.408434	6.167151
MGYG000002275__gradient_L8_hmo_gapseq	1346	1614	407	bio1	1.726558	1.396862	6.149400
MGYG000002275__gradient_L9_mos_gapseq	1346	1614	407	bio1	1.843363	1.303017	6.265237
MGYG000002276__gradient_L0_base_gapseq	1468	1625	485	bio1	0.000000	1.382224	0.088636
MGYG000002276__gradient_L1_inulin_gapseq	1468	1625	485	bio1	0.000000	1.511257	0.087953
MGYG000002276__gradient_L2_fos_gapseq	1468	1625	485	bio1	0.000000	1.409001	0.082178
MGYG000002276__gradient_L3_gos_gapseq	1468	1625	485	bio1	0.000000	1.506597	0.081969
MGYG000002276__gradient_L4_xos_gapseq	1468	1625	485	bio1	0.766416	1.520483	6.511033
MGYG000002276__gradient_L5_pectin_gapseq	1468	1625	485	bio1	0.812656	1.358260	6.776945
MGYG000002276__gradient_L6_resistant_starch_gapseq	1468	1625	485	bio1	1.353101	1.379120	6.584534
MGYG000002276__gradient_L7_bglucan_gapseq	1468	1625	485	bio1	1.533219	1.367047	6.479483
MGYG000002276__gradient_L8_hmo_gapseq	1468	1625	485	bio1	1.533219	1.475446	6.614453
MGYG000002276__gradient_L9_mos_gapseq	1468	1625	485	bio1	1.533219	1.478265	6.507427
MGYG000002277__gradient_L0_base_gapseq	1322	1537	431	bio1	0.000000	1.396613	0.074022
MGYG000002277__gradient_L1_inulin_gapseq	1322	1537	431	bio1	0.000000	1.256782	0.146350
MGYG000002277__gradient_L2_fos_gapseq	1322	1537	431	bio1	0.000000	1.252045	0.071975
MGYG000002277__gradient_L3_gos_gapseq	1322	1537	431	bio1	0.000000	1.335712	0.073721
MGYG000002277__gradient_L4_xos_gapseq	1322	1537	431	bio1	0.866506	1.253213	5.774195
MGYG000002277__gradient_L5_pectin_gapseq	1322	1537	431	bio1	0.866506	1.387663	5.798165
MGYG000002277__gradient_L6_resistant_starch_gapseq	1322	1537	431	bio1	1.480280	1.344006	5.758710
MGYG000002277__gradient_L7_bglucan_gapseq	1322	1537	431	bio1	1.480280	1.271961	5.900208
MGYG000002277__gradient_L8_hmo_gapseq	1322	1537	431	bio1	1.480280	1.243750	5.885246
MGYG000002277__gradient_L9_mos_gapseq	1322	1537	431	bio1	1.480280	1.387032	5.810526
MGYG000002278__gradient_L0_base_gapseq	1561	1815	480	bio1	1.297223	1.474957	7.857086
MGYG000002278__gradient_L1_inulin_gapseq	1561	1815	480	bio1	1.457375	1.521138	7.743571
MGYG000002278__gradient_L2_fos_gapseq	1561	1815	480	bio1	1.457375	1.606044	7.914259
MGYG000002278__gradient_L3_gos_gapseq	1561	1815	480	bio1	1.811712	1.599663	7.860349
MGYG000002278__gradient_L4_xos_gapseq	1561	1815	480	bio1	1.890582	1.637700	7.825455
MGYG000002278__gradient_L5_pectin_gapseq	1561	1815	480	bio1	1.890582	1.589499	7.803813
MGYG000002278__gradient_L6_resistant_starch_gapseq	1561	1815	480	bio1	2.585829	1.619987	7.839507
MGYG000002278__gradient_L7_bglucan_gapseq	1561	1815	480	bio1	2.815202	1.637458	7.804804
MGYG000002278__gradient_L8_hmo_gapseq	1561	1815	480	bio1	2.975960	1.601564	7.805077
MGYG000002278__gradient_L9_mos_gapseq	1561	1815	480	bio1	2.975960	1.781977	7.898345
MGYG000002280__gradient_L0_base_gapseq	1486	1762	505	bio1	0.000000	1.433048	0.092972
MGYG000002280__gradient_L1_inulin_gapseq	1486	1762	505	bio1	0.000000	1.518668	0.089026
MGYG000002280__gradient_L2_fos_gapseq	1486	1762	505	bio1	0.000000	1.422878	0.097513
MGYG000002280__gradient_L3_gos_gapseq	1486	1762	505	bio1	1.702969	1.523526	7.198855
MGYG000002280__gradient_L4_xos_gapseq	1486	1762	505	bio1	1.860167	1.554285	7.277631
MGYG000002280__gradient_L5_pectin_gapseq	1486	1762	505	bio1	1.860167	1.533798	7.161684
MGYG000002280__gradient_L6_resistant_starch_gapseq	1486	1762	505	bio1	2.582037	1.542155	7.197142
MGYG000002280__gradient_L7_bglucan_gapseq	1486	1762	505	bio1	2.582037	1.570121	7.187349
MGYG000002280__gradient_L8_hmo_gapseq	1486	1762	505	bio1	2.582037	1.468958	7.259050
MGYG000002280__gradient_L9_mos_gapseq	1486	1762	505	bio1	2.582037	1.427995	7.279122
MGYG000002287__gradient_L0_base_gapseq	1285	1435	366	bio1	0.000000	1.302503	0.073411
MGYG000002287__gradient_L1_inulin_gapseq	1285	1435	366	bio1	0.000000	1.182346	0.067629
MGYG000002287__gradient_L2_fos_gapseq	1285	1435	366	bio1	0.000000	1.247384	0.062342
MGYG000002287__gradient_L3_gos_gapseq	1285	1435	366	bio1	1.243065	1.174288	5.280796
MGYG000002287__gradient_L4_xos_gapseq	1285	1435	366	bio1	1.243065	1.180447	5.254312
MGYG000002287__gradient_L5_pectin_gapseq	1285	1435	366	bio1	1.243065	1.288031	5.157727
MGYG000002287__gradient_L6_resistant_starch_gapseq	1285	1435	366	bio1	1.777078	1.187852	5.223898
MGYG000002287__gradient_L7_bglucan_gapseq	1285	1435	366	bio1	1.777078	1.183328	5.138671
MGYG000002287__gradient_L8_hmo_gapseq	1285	1435	366	bio1	1.777078	1.281194	5.096977
MGYG000002287__gradient_L9_mos_gapseq	1285	1435	366	bio1	1.777078	1.283666	5.111951
MGYG000002290__gradient_L0_base_gapseq	1455	1723	492	bio1	0.899606	1.447631	6.971396
MGYG000002290__gradient_L1_inulin_gapseq	1455	1723	492	bio1	1.169491	1.404612	7.048855
MGYG000002290__gradient_L2_fos_gapseq	1455	1723	492	bio1	1.169491	1.546333	6.883171
MGYG000002290__gradient_L3_gos_gapseq	1455	1723	492	bio1	1.398894	1.537603	6.877894
MGYG000002290__gradient_L4_xos_gapseq	1455	1723	492	bio1	1.439376	1.547776	6.925050
MGYG000002290__gradient_L5_pectin_gapseq	1455	1723	492	bio1	1.439376	1.507788	6.908006
MGYG000002290__gradient_L6_resistant_starch_gapseq	1455	1723	492	bio1	2.008384	1.537221	6.929437
MGYG000002290__gradient_L7_bglucan_gapseq	1455	1723	492	bio1	2.190556	1.424762	7.008724
MGYG000002290__gradient_L8_hmo_gapseq	1455	1723	492	bio1	2.190556	1.392052	7.194733
MGYG000002290__gradient_L9_mos_gapseq	1455	1723	492	bio1	2.190556	1.458494	7.042011
MGYG000002292__gradient_L0_base_gapseq	1415	1590	379	bio1	0.000000	1.306772	0.075643
MGYG000002292__gradient_L1_inulin_gapseq	1415	1590	379	bio1	0.000000	1.404246	0.074771
MGYG000002292__gradient_L2_fos_gapseq	1415	1590	379	bio1	0.000000	1.303910	0.075001
MGYG000002292__gradient_L3_gos_gapseq	1415	1590	379	bio1	0.909164	1.408905	6.134230
MGYG000002292__gradient_L4_xos_gapseq	1415	1590	379	bio1	0.909164	1.293939	6.242567
MGYG000002292__gradient_L5_pectin_gapseq	1415	1590	379	bio1	0.909164	1.305961	6.233489
MGYG000002292__gradient_L6_resistant_starch_gapseq	1415	1590	379	bio1	1.449139	1.319511	6.127063
MGYG000002292__gradient_L7_bglucan_gapseq	1415	1590	379	bio1	1.629725	1.406158	6.137187
MGYG000002292__gradient_L8_hmo_gapseq	1415	1590	379	bio1	1.629725	1.398937	6.104578
MGYG000002292__gradient_L9_mos_gapseq	1415	1590	379	bio1	1.718904	1.294120	6.406805
MGYG000002296__gradient_L0_base_gapseq	1406	1663	393	bio1	0.459221	1.448218	6.656861
MGYG000002296__gradient_L1_inulin_gapseq	1406	1663	393	bio1	0.611505	1.400267	6.643094
MGYG000002296__gradient_L2_fos_gapseq	1406	1663	393	bio1	0.611505	1.423129	6.655901
MGYG000002296__gradient_L3_gos_gapseq	1406	1663	393	bio1	0.725718	1.308822	6.747739
MGYG000002296__gradient_L4_xos_gapseq	1406	1663	393	bio1	0.754272	1.359429	6.743795
MGYG000002296__gradient_L5_pectin_gapseq	1406	1663	393	bio1	0.754272	1.308472	6.691531
MGYG000002296__gradient_L6_resistant_starch_gapseq	1406	1663	393	bio1	1.070737	1.446398	6.839399
MGYG000002296__gradient_L7_bglucan_gapseq	1406	1663	393	bio1	1.070737	1.447624	6.642706
MGYG000002296__gradient_L8_hmo_gapseq	1406	1663	393	bio1	1.070737	1.481435	6.696243
MGYG000002296__gradient_L9_mos_gapseq	1406	1663	393	bio1	1.146879	1.332588	6.805881
MGYG000002303__gradient_L0_base_gapseq	1138	1281	307	bio1	0.192193	1.134560	4.099545
MGYG000002303__gradient_L1_inulin_gapseq	1138	1281	307	bio1	0.324857	1.035253	4.119172
MGYG000002303__gradient_L2_fos_gapseq	1138	1281	307	bio1	0.324857	1.127097	4.151526
MGYG000002303__gradient_L3_gos_gapseq	1138	1281	307	bio1	0.379764	1.029701	4.230782
MGYG000002303__gradient_L4_xos_gapseq	1138	1281	307	bio1	0.379764	1.029810	4.090204
MGYG000002303__gradient_L5_pectin_gapseq	1138	1281	307	bio1	0.379764	1.123064	4.125105
MGYG000002303__gradient_L6_resistant_starch_gapseq	1138	1281	307	bio1	0.812157	1.031995	4.246288
MGYG000002303__gradient_L7_bglucan_gapseq	1138	1281	307	bio1	0.812157	1.023105	4.095277
MGYG000002303__gradient_L8_hmo_gapseq	1138	1281	307	bio1	0.812157	1.112783	4.108964
MGYG000002303__gradient_L9_mos_gapseq	1138	1281	307	bio1	0.812157	1.043946	4.284998
MGYG000002310__gradient_L0_base_gapseq	2100	2477	1248	bio1	0.652054	2.330049	14.415339
