species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_026072915.1	MGYG000004035	1.032829	2.065061	0.882275	1.764054	-0.145768	-0.145762	competition	0.0000	7	0.0784
akk_GCF_026072915.1	MGYG000004036	1.032829	1.788393	0.871381	1.508848	-0.156317	-0.156311	competition	0.0000	4	0.1294
akk_GCF_026072915.1	MGYG000004038	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004039	1.032829	1.482866	0.793523	1.139287	-0.231700	-0.231699	competition	0.0157	5	0.0872
akk_GCF_026072915.1	MGYG000004041	1.032829	0.404239	1.070922	0.419144	0.036883	0.036871	mutualism	0.1130	6	0.0218
akk_GCF_026072915.1	MGYG000004045	1.032829	0.833702	1.042830	0.841774	0.009683	0.009683	mutualism	0.0180	4	0.0281
akk_GCF_026072915.1	MGYG000004046	1.032829	0.467338	0.886771	0.401243	-0.141415	-0.141429	competition	0.4078	12	0.0103
akk_GCF_026072915.1	MGYG000004047	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004048	1.032829	1.854513	0.860204	1.544565	-0.167138	-0.167132	competition	0.9902	4	0.0796
akk_GCF_026072915.1	MGYG000004049	1.032829	0.937330	1.039838	0.943692	0.006787	0.006788	mutualism	0.0003	8	0.0478
akk_GCF_026072915.1	MGYG000004050	1.032829	0.346956	1.104468	0.371017	0.069362	0.069347	mutualism	0.0938	5	0.0241
akk_GCF_026072915.1	MGYG000004051	1.032829	0.146098	0.957973	0.135510	-0.072477	-0.072467	competition	0.0001	2	0.0191
akk_GCF_026072915.1	MGYG000004052	1.032829	2.120652	0.904990	1.858181	-0.123776	-0.123769	competition	0.0000	3	0.0733
akk_GCF_026072915.1	MGYG000004053	1.032829	0.236047	0.941001	0.215052	-0.088909	-0.088943	competition	0.4557	5	0.0328
akk_GCF_026072915.1	MGYG000004054	1.032829	1.871827	0.858975	1.556757	-0.168328	-0.168322	competition	0.9805	5	0.0884
akk_GCF_026072915.1	MGYG000004055	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004058	1.032829	1.271419	0.883682	1.087817	-0.144407	-0.144407	competition	0.0000	5	0.0224
akk_GCF_026072915.1	MGYG000004059	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004062	1.032829	0.311162	1.016467	0.306226	-0.015842	-0.015860	competition	0.1981	8	0.0598
akk_GCF_026072915.1	MGYG000004064	1.032829	1.940276	0.913651	1.716400	-0.115390	-0.115383	competition	0.0000	4	0.1064
akk_GCF_026072915.1	MGYG000004066	1.032829	1.953589	0.856760	1.620569	-0.170472	-0.170466	competition	0.9730	4	0.0978
akk_GCF_026072915.1	MGYG000004067	1.032829	1.082566	0.891761	0.934707	-0.136585	-0.136582	competition	0.0849	10	0.0188
akk_GCF_026072915.1	MGYG000004070	1.032829	0.318721	1.380834	0.426106	0.336944	0.336928	mutualism	-0.0000	9	0.0138
akk_GCF_026072915.1	MGYG000004071	1.032829	1.326294	0.880340	1.130483	-0.147642	-0.147638	competition	0.7121	8	0.0414
akk_GCF_026072915.1	MGYG000004072	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004073	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_026072915.1	MGYG000004074	1.032829	-0.000000	1.032829	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
