species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_crispatus_ST1_GCF_000091765.1	MGYG000001209	1.066261	0.686222	1.215330	0.782158	0.139805	0.139803	mutualism	0.0187	7	0.0248
L_crispatus_ST1_GCF_000091765.1	MGYG000001211	1.066261	0.526386	1.183241	0.584133	0.109710	0.109704	mutualism	0.0176	8	0.0223
L_crispatus_ST1_GCF_000091765.1	MGYG000001212	1.066261	0.922524	1.337045	1.156800	0.253956	0.253951	mutualism	0.0104	6	0.0432
L_crispatus_ST1_GCF_000091765.1	MGYG000001215	1.066261	1.913718	0.739654	1.327529	-0.306310	-0.306309	competition	0.9802	5	0.0821
L_crispatus_ST1_GCF_000091765.1	MGYG000001216	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001218	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001222	1.066261	2.396836	0.861487	1.936531	-0.192049	-0.192047	competition	0.0012	5	0.0344
L_crispatus_ST1_GCF_000091765.1	MGYG000001223	1.066261	1.937424	0.736602	1.338427	-0.309173	-0.309172	competition	0.9789	6	0.0751
L_crispatus_ST1_GCF_000091765.1	MGYG000001224	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001225	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001226	1.066261	1.137282	1.241889	1.324611	0.164714	0.164716	mutualism	0.0084	8	0.0395
L_crispatus_ST1_GCF_000091765.1	MGYG000001227	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001230	1.066261	0.739134	0.806507	0.559071	-0.243612	-0.243614	competition	0.6089	10	0.0103
L_crispatus_ST1_GCF_000091765.1	MGYG000001231	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001232	1.066261	-0.000000	1.066261	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_crispatus_ST1_GCF_000091765.1	MGYG000001234	1.066261	0.506634	0.962162	0.457166	-0.097629	-0.097641	competition	0.9954	6	0.0343
L_crispatus_ST1_GCF_000091765.1	MGYG000001236	1.066261	0.710178	0.695378	0.463151	-0.347836	-0.347838	competition	0.1676	6	0.0975
